DATE,TIME,12CO2
5/11/2026,23:46:43,4.47E+02
5/11/2026,23:46:44,4.47E+02
5/11/2026,23:46:45,4.46E+02
5/11/2026,23:46:46,4.46E+02
5/11/2026,23:46:48,4.47E+02
5/11/2026,23:46:49,4.46E+02
5/11/2026,23:46:50,4.46E+02
5/11/2026,23:46:51,4.47E+02
5/11/2026,23:46:53,4.47E+02
5/11/2026,23:46:54,4.47E+02
5/11/2026,23:46:55,4.47E+02
5/11/2026,23:46:56,4.47E+02
5/11/2026,23:46:58,4.47E+02
5/11/2026,23:46:59,4.47E+02
5/11/2026,23:47:00,4.46E+02
5/11/2026,23:47:01,4.46E+02
5/11/2026,23:47:03,4.47E+02
5/11/2026,23:47:04,4.47E+02
5/11/2026,23:47:05,4.47E+02
5/11/2026,23:47:06,4.46E+02
5/11/2026,23:47:08,4.46E+02
5/11/2026,23:47:09,4.46E+02
5/11/2026,23:47:10,4.47E+02
5/11/2026,23:47:12,4.47E+02
5/11/2026,23:47:13,4.47E+02
5/11/2026,23:47:14,4.46E+02
5/11/2026,23:47:16,4.46E+02
5/11/2026,23:47:17,4.46E+02
5/11/2026,23:47:18,4.46E+02
5/11/2026,23:47:19,4.47E+02
5/11/2026,23:47:21,4.47E+02
5/11/2026,23:47:22,4.46E+02
5/11/2026,23:47:23,4.47E+02
5/11/2026,23:47:25,4.47E+02
5/11/2026,23:47:26,4.46E+02
5/11/2026,23:47:27,4.46E+02
5/11/2026,23:47:28,4.46E+02
5/11/2026,23:47:30,4.47E+02
5/11/2026,23:47:31,4.46E+02
5/11/2026,23:47:32,4.46E+02
5/11/2026,23:47:34,4.47E+02
5/11/2026,23:47:35,4.46E+02
5/11/2026,23:47:36,4.46E+02
5/11/2026,23:47:37,4.47E+02
